0.707106781186548	0.707106781186548	0
0.707092823504067	0.707092823504067	0.00628314396555895
0.707075376530114	0.707075376530114	0.00942463843314401
0.706935805904278	0.706935805904278	0.0219893760925051
0.706824156015656	0.706824156015656	0.0282705667702733
0.706684601919630	0.706684601919630	0.0345506413744723
0.706321804244192	0.706321804244191	0.0471064507096427
0.706213674637730	0.706213674637730	0.0502443181797696
0.706098574987409	0.706098574987409	0.0533816897587605
0.705976506429217	0.705976506429217	0.0565185344820246
0.705418568244530	0.705418568244530	0.0690600257144058
0.704927006965107	0.704927006965107	0.0784590957278450
0.704174198085128	0.704174198085128	0.0909802039035700
0.703756086553313	0.703756086553313	0.0972354939223994
0.703310191936224	0.703310191936224	0.103486945250423
0.703076831428862	0.703076831428862	0.106611154275260
0.702589295532350	0.702589295532350	0.112856384873482
0.701805991084806	0.701805991084806	0.122215799939890
0.700361990613798	0.700361990613798	0.137790290684638
0.697327590731179	0.697327590731179	0.165736122828120
0.696955977069726	0.696955977069726	0.168833444712734
0.696577484734151	0.696577484734151	0.171929100279410
0.694581976063346	0.694581976063346	0.187381314585725
0.693735757842000	0.693735757842000	0.193549468050860
0.692862152120801	0.692862152120801	0.199709980514407
0.691500467715587	0.691500467715587	0.208935890402412
0.691032917212523	0.691032917212523	0.212007109922055
0.688084555877994	0.688084555877994	0.230389426676591
0.687569364535021	0.687569364535021	0.233445363855906
0.687047387160002	0.687047387160002	0.236498997023725
0.686518628904645	0.686518628904645	0.239550296041922
0.684891721377158	0.684891721377157	0.248689887164855
0.684335892455218	0.684335892455218	0.251731548668497
0.683203977806865	0.683203977806864	0.257807388214060
0.682045091435300	0.682045091435299	0.263873049965373
0.680859279091373	0.680859279091373	0.269928294460497
0.680256290267626	0.680256290267626	0.272951935517325
0.679030177072790	0.679030177072789	0.278991106039229
0.677777256929248	0.677777256929248	0.285019262469976
0.677140759667658	0.677140759667658	0.288029136014769
0.675847722174633	0.675847722174633	0.294040325232304
0.675191194704957	0.675191194704957	0.297041581577035
0.674528003370774	0.674528003370774	0.300039906241276
0.673858154717516	0.673858154717516	0.303035269632774
0.671808731282782	0.671808731282781	0.312003296688415
0.668983372808265	0.668983372808265	0.323917418198150
0.667531049947601	0.667531049947601	0.329855414858853
0.666795002524581	0.666795002524581	0.332819544522987
0.666052374104082	0.666052374104082	0.335780389392581
0.664547403653297	0.664547403653297	0.341692107891484
0.663785076476462	0.663785076476462	0.344642923174517
0.663016198008903	0.663016198008903	0.347590336971037
0.661458817620277	0.661458817620277	0.353474843779257
0.660670331069926	0.660670331069926	0.356411878713251
0.659875323970131	0.659875323970131	0.359345396005891
0.659073804167290	0.659073804167290	0.362275366704546
0.657451258159381	0.657451258159381	0.368124552684678
0.654968793726432	0.654968793726432	0.376871010412163
0.654128366073756	0.654128366073756	0.379779095521801
0.652428151178130	0.652428151178130	0.385583992277397
